Western Oregon University,wou.edu,OR
Allegheny College,allegheny.edu,PA
Alvernia University,alvernia.edu,PA
Arcadia University,arcadia.edu,PA
Baptist Bible College & Seminary,bbc.edu,PA
Butler County Community College,bc3.edu,PA
Bloomsburg University,bloomu.edu,PA
Bryn Mawr College,brynmawr.edu,PA
Bucknell University,bucknell.edu,PA
Bucks County Community College,bucks.edu,PA
California University of Pennsylvania,calu.edu,PA
Carlow University,carlow.edu,PA
Community College of Allegheny County,ccac.edu,PA
Community College of Philadelphia,ccp.edu,PA
Cedar Crest College,cedarcrest.edu,PA
Chatham University,chatham.edu,PA
Chestnut Hill College,chc.edu,PA
Clarion University,clarion.edu,PA
Carnegie Mellon University,cmu.edu,PA
Delaware County Community College,dccc.edu,PA
Delaware Valley College,delval.edu,PA
Dickinson College,dickinson.edu,PA
Drexel University,drexel.edu,PA
Drexel University College of Medicine,drexelmed.edu,PA
Duquesne University,duq.edu,PA
Eastern University,eastern.edu,PA
Edinboro University,edinboro.edu,PA
Elizabethtown College,etown.edu,PA
Evangelical Seminary,evangelical.edu,PA
Franklin & Marshall College,fandm.edu,PA
Saint Francis University,francis.edu,PA
Grove City College,gcc.edu,PA
Geneva College,geneva.edu,PA
Gettysburg College,gettysburg.edu,PA
Harrisburg Area Community College,hacc.edu,PA
Haverford College,haverford.edu,PA
Holy Family University,holyfamily.edu,PA
Indiana University of Pennsylvania,iup.edu,PA
Thomas Jefferson University,jefferson.edu,PA
Juniata College,juniata.edu,PA
Keystone College,keystone.edu,PA
King's College,kings.edu,PA
Kutztown University,kutztown.edu,PA
Lackawanna College,lackawanna.edu,PA
Lafayette College,lafayette.edu,PA
Lancaster County Career and Technology Center,lancasterctc.edu,PA
Lancaster Theological Seminary,lancasterseminary.edu,PA
La Roche College,laroche.edu,PA
La Salle University,lasalle.edu,PA
Lehigh Carbon Community College,lccc.edu,PA
Lake Erie College of Osteopathic Medicine,lecom.edu,PA
Lehigh University,lehigh.edu,PA
Lock Haven University,lhup.edu,PA
The Lincoln University,lincoln.edu,PA
Lansdale School of Business,lsb.edu,PA
Lebanon Valley College,lvc.edu,PA
Lycoming College,lycoming.edu,PA
Manor College,manor.edu,PA
Mansfield University,mansfield.edu,PA
Marywood University,marywood.edu,PA
Montgomery County Community College,mc3.edu,PA
Mercyhurst University,mercyhurst.edu,PA
Messiah College,messiah.edu,PA
Millersville University,millersville.edu,PA
Misericordia University,misericordia.edu,PA
Moravian College,moravian.edu,PA
Mount Aloysius College,mtaloy.edu,PA
Muhlenberg College,muhlenberg.edu,PA
Neumann University,neumann.edu,PA
Northampton Community College,northampton.edu,PA
Pennsylvania Gunsmith School,pagunsmith.edu,PA
Philadelphia College of Osteopathic Medicine,pcom.edu,PA
Pennsylvania College of Technology,pct.edu,PA
Philadelphia University,philau.edu,PA
University of Pittsburgh,pitt.edu,PA
Penn State University,psu.edu,PA
Reading Area Community College,racc.edu,PA
Robert Morris University,rmu.edu,PA
Saint Vincent Seminary,saintvincentseminary.edu,PA
Salus University,salus.edu,PA
The University of Scranton,scranton.edu,PA
Shippensburg University,ship.edu,PA
Saint Joseph's University,sju.edu,PA
Slippery Rock University,sru.edu,PA
Saint Vincent College,stvincent.edu,PA
Susquehanna University,susqu.edu,PA
Swarthmore College,swarthmor.edu,PA
Temple University,temple.edu,PA
The American College of Financial Services,theamericancollege.edu,PA
Thiel College,thiel.edu,PA
University of the Arts,uarts.edu,PA
University of Pennsylvania,upenn.edu,PA
University of the Sciences in Philadelphia,usciences.edu,PA
Valley Forge Christian College,vfcc.edu,PA
Villanova University,villanova.edu,PA
Washington and Jefferson College,washjeff.edu,PA
Westmoreland County Community College,wccc.edu,PA
West Chester University,wcupa.edu,PA
Westminster College,westminster.edu,PA
Widener University,widener.edu,PA
Wilkes University,wilkes.edu,PA
Wilson College,wilson.edu,PA
York College of Pennsylvania,ycp.edu,PA
Pennsylvania Academy of the Fine Arts,pafa.edu,PA
East Stroudsburg University,esu.edu,PA
Ursinus College,ursinus.edu,PA
DeSales University,desales.edu,PA
Lancaster Bible College,lbc.edu,PA
Cheyney University of Pennsylvania,cheyney.edu,PA
Brown University,brown.edu,RI
Bryant University,bryant.edu,RI
Community College of Rhode Island,ccri.edu,RI
Johnson and Wales University,jwu.edu,RI
New England Institute of Technology,neit.edu,RI
Providence College,providence.edu,RI
The University of Rhode Island,uri.edu,RI
Rhode Island College,ric.edu,RI
Rhose Island School of Design,risd.edu,RI
Roger Williams University,rwu.edu,RI
University of Rhode Island,uri.edu,RI
Centura College,centura.edu,SC
The Citadel Military College of South Carolina,citadel.edu,SC
Columbia International University,ciu.edu,SC
Clemson University,clemson.edu,SC
Coastal Carolina University,coastal.edu,SC
College of Charleston,cofc.edu,SC
Coker College,coker.edu,SC
Columbia College South Carolina,columbiasc.edu,SC
Florence-Darlington Technical College,fdtc.edu,SC
Francis Marion University,fmarion.edu,SC
Forrest College,forrestcollege.edu,SC
Furman University,furman.edu,SC
Lander University,lander.edu,SC
Limestone College,limestone.edu,SC
Midlands Technical College,midlandstech.edu,SC
Medical University of South Carolina,musc.edu,SC
Newberry College,newberry.edu,SC
North Greenville University,ngu.edu,SC
Orangeburg-Calhoun Technical College,octech.edu,SC
Presbyterian College,presby.edu,SC
University of South Carolina,sc.edu,SC
South Carolina State University,scsu.edu,SC
Sinte Gleska University,sintegleska.edu,SC
Spartanburg Methodist College,smcsc.edu,SC
TriCounty Technical College,tctc.edu,SC
University of South Carolina Aiken,usca.edu,SC
University of South Carolina Beaufort,uscb.edu,SC
University of South Carolina Upstate,uscupstate.edu,SC
Winthrop University,winthrop.edu,SC
Wofford College,wofford.edu,SC
York Technical College,yorktech.edu,SC
Bob Jones University,bju.edu,SC
Anderson University,andersonuniversity.edu,SC
Black Hills State University,bhsu.edu,SD
Dakota State University,dsu.edu,SD
Dakota Wesleyan University,dwu.edu,SD
Mount Marty College,mtmc.edu,SD
Northern State University,northern.edu,SD
South Dakota School of Mines and Technology,sdsmt.edu,SD
South Dakota State University,sdstate.edu,SD
University of South Dakota,usd.edu,SD
University of Sioux Falls,usioxfalls.edu,SD
Western Dakota Technical Institute,wdt.edu,SD
Austin Peay State University,apsu.edu,TN
Belmont University,belmont.edu,TN
Bryan College,bryan.edu,TN
Christian Brothers University,cbu.edu,TN
Carson-Newman University,cn.edu,TN
Columbia State Community College,columbiastate.edu,TN
Cumberland University,cumberland.edu,TN
DeVry University,devry.edu,TN
East Tennessee State University,etsu.edu,TN
Freed-Hardeman University,fhu.edu,TN
Fisk University,fisk.edu,TN
Huntington College of Health Sciences,hchs.edu,TN
Hiwassee College,hiwassee.edu,TN
Johnson University,johnsonu.edu,TN
Jackson State Community College,jscc.edu,TN
Lee University,leeuniversity.edu,TN
Lincoln Memorial University,lmunet.edu,TN
The LeMoyne-Owen College,loc.edu,TN
The University of Memphis,memphis.edu,TN
Milligan College,milligan.edu,TN
Middle Tennessee State University,mtsu.edu,TN
Nashville State Community College,nscc.edu,TN
Pellissippi State Community College,pstcc.edu,TN
Rhodes College,rhodes.edu,TN
Roane State Community College,roanestate.edu,TN
Southern College of Optometry,sco.edu,TN
Sewanee The University of the South,sewanee.edu,TN
Southern Adventist University,southern.edu,TN
The University of Tennessee,tennessee.edu,TN
Southwest Tennessee Community College,tn.edu,TN
Tennessee State University,tnstate.edu,TN
Tennessee Technological University,tntech.edu,TN
Tennessee Wesleyan College,twcnet.edu,TN
University of Tennessee Chattanooga,utc.edu,TN
University of Tennessee Health Science Center,uthsc.edu,TN
University of Tennessee Knoxville,utk.edu,TN
University of Tennessee Martin,utm.edu,TN
University of Tennessee Space Institute,utsi.edu,TN
Union University,uu.edu,TN
Vanderbilt University,vanderbilt.edu,TN
Volunteer State Community College,volstate.edu,TN
King University,king.edu,TN
Abilene Christian University,acu.edu,TX
Alamo Colleges,alamo.edu,TX
Alvin Community College,alvincollege.edu,TX
Angelo State University,angelo.edu,TX
Austin Community College District,austincc.edu,TX
Austin College,austincollege.edu,TX
Austin Graduate School of Theology,austingrad.edu,TX
Baylor University,baylor.edu,TX
Blinn College,blinn.edu,TX
Brazosport College,brazosport.edu,TX
Brookhaven College,brookhavencollege.edu,TX
Baptist Health System School of Health Professions,bshp.edu,TX
Career Point College,careerpointcollege.edu,TX
Cedar Valley College,cedarvalleycollege.edu,TX
Coastal Bend College,coastalbend.edu,TX
College of the Mainland,com.edu,TX
Concordia University Texas,concordia.edu,TX
Central Texas College,ctcd.edu,TX
Culinary Institute LeNotre,culinaryinstitute.edu,TX
Dallas Baptist University,dbu.edu,TX
Del Mar College,delmar.edu,TX
Dallas Nursing Institute,dni.edu,TX
El Paso Community College,epcc.edu,TX
East Texas Baptist University,etbu.edu,TX
Galen College of Nursing,galencollege.edu,TX
Galveston College,gc.edu,TX
Grayson College,grayson.edu,TX
Houston Baptist University,hbu.edu,TX
Houston Community College,hccs.edu,TX
Hill College,hillcollege.edu,TX
Howard College,howardcollege.edu,TX
Howard Payne University,hputx.edu,TX
Lamar University,lamar.edu,TX
Lamar State College - Port Arthur,lamarpa.edu,TX
Lubbock Christian University,lcu.edu,TX
LeTourneau University,letu.edu,TX
Lamar Institute of Technology,lit.edu,TX
Lone Star College System,lonestar.edu,TX
Lamar State College - Orange,lsco.edu,TX
McLennan Community College,mclennan.edu,TX
McMurry University,mcm.edu,TX
Midland College,midland.edu,TX
Midwestern State University,mwsu.edu,TX
National American University,national.edu,TX
North Central Texas College,nctc.edu,TX
North American University,northamerican.edu,TX
North Lake College,northlakecollege.edu,TX
Odessa College,odessa.edu,TX
Ogle School,ogleschool.edu,TX
Our Lady of the Lake University,ollusa.edu,TX
Panola College,panola.edu,TX
Patty Hands Shelton School of Nursing,phssn.edu,TX
Prairie View A&M University,pvamu.edu,TX
Rice University,rice.edu,TX
Richland College,richlandcollege.edu,TX
San Jacinto College,sanjac.edu,TX
Schreiner University,schreiner.edu,TX
Stephen F. Austin State University,sfasu.edu,TX
Sam Houston State University,shsu.edu,TX
Southern Methodist University,smu.edu,TX
South Plains College,southplainscollege.edu,TX
South Texas College,southtexascollege.htp,TX
Southwestern University,southwestern.edu,TX
Seminary of the Southwest,ssw.edu,TX
South Texas College of Law,stcl.edu,TX
Saint Edward's University,stedwards.edu,TX
Saint Mary's University,stmarytx.edu,TX
University of Saint Thomas,stthom.edu,TX
Texas A&M Health Science Center,tamhsc.edu,TX
Texas A&M International University,tamiu.edu,TX
Texas A&M University,tamu.edu,TX
Texas A&M University Commerce,tamuc.edu,TX
Texas A&M University Corpus Christi,tamucc.edu,TX
Texas A&M University Kingsville,tamuk.edu,TX
Texas A&M University Texarkana,tamut.edu,TX
Tarleton State University,tarleton.edu,TX
Texas Christian University,tcu.edu,TX
Temple College,templejc.edu,TX
Tyler Junior College,tjc.edu,TX
Trinity University,trinity.edu,TX
Texas State Technical College,tstc.edu,TX
Texas Southern University,tsu.edu,TX
Texas Tech University,ttu.edu,TX
Texas Tech University Health Sciences Center,ttuhsc.edu,TX
Texas Woman's University,twu.edu,TX
Texas Chiropractic College,txchiro.edu,TX
Texas State University,txstate.edu,TX
University of Dallas,udallas.edu,TX
Universty of Houston,uh.edu,TX
University of Houston Clear Lake,uhcl.edu,TX
University of Houston Downtown,uhd.edu,TX
University of the Incarnate Word,uiw.edu,TX
University of Mary Hardin-Baylor,umhb.edu,TX
University of North Texas,unt.edu,TX
University of North Texas Health Science Center,unthsc.edu,TX
University of Texas Arlington,uta.edu,TX
University of Texas Brownsville,utb.edu,TX
University of Texas Dallas,utdallas.edu,TX
University of Texas at El Paso,utep.edu,TX
University of Texas at Austin,utexas.edu,TX
University of Texas Health Science Center Houston,uth.edu,TX
University of Texas Health Science Center San Antonio,uthscsa.edu,TX
University of Texas Medical Branch at Galveston,utmb.edu,TX
University of Texas Pan American,utpa.edu,TX
University of Texas of the Permian Basin,utpb.edu,TX
University of Texas at San Antonio,utsa.edu,TX
University of Texas Southwestern Medical Center,utsouthwestern.edu,TX
University of Texas at Tyler,uttyler.edu,TX
Valley Grande Institute,vgi.edu,TX
Victoria College,victoriacollege.edu,TX
Wayland Baptist University,wbu.edu,TX
Weatherford College,wc.edu,TX
West Texas A&M University,wtamu.edu,TX
University of the Virgin Islands,uvi.edu,U.S. Virgin Islands
Brigham Young University,byu.edu,UT
Dixie State University,dixie.edu,UT
Salt Lake Community College,slcc.edu,UT
Snow College,snow.edu,UT
Southern Utah University,suu.edu,UT
Utah State University,usu.edu,UT
University of Utah,utah.edu,UT
Utah Valley University,uvu.edu,UT
Weber State University,weber.edu,UT
Western Governors University,https://www.wgu.edu/,UT
Averett University,averett.edu,VA
Christendom College,christendom.edu,VA
Christopher Newport University,cnu.edu,VA
Dabney S. Lancaster Community College,dslcc.edu,VA
Eastern Mennonite University,emu.edu,VA
Eastern Virginia Medical School,evms.edu,VA
Ferrum College,ferrum.edu,VA
Germanna Community College,germanna.edu,VA
George Mason University,gmu.edu,VA
Hampden-Sydney College,hsc.edu,VA
The Institute for the Psychological Sciences,ipsciences.edu,VA
James Madison University,jmu.edu,VA
Liberty University,liberty.edu,VA
Longwood University,longwood.edu,VA
Marymount University,marymount.edu,VA
New River Community College,nr.edu,VA
Norfolk State University,nsu.edu,VA
Northern Virginia Community College,nvcc.edu,VA
Old Dominion University,odu.edu,VA
Radford University,radford.edu,VA
Randolph College,randolphcollege.edu,VA
Rappahannock Community College,rappahannock.edu,VA
Regent University,regent.edu,VA
Reynolds Community College,reynolds.edu,VA
University of Richmond,richmond.edu,VA
Randolph-Macon College,rmc.edu,VA
Roanoke College,roanoke.edu,VA
Sentara College of Health Sciences,sentara.edu,VA
Stratford University,stratford.edu,VA
Shenandoah University,su.edu,VA
Southern Virgina University,svu.edu,VA
Southwest Virgina Community College,sw.edu,VA
Tidewater Community College,tcc.edu,VA
Thomas Nelson Community College,tncc.edu,VA
University of Mary Washington,umw.edu,VA
University of Virginia's College at Wise,uvawise.edu,VA
Virginia's Community Colleges,vccs.edu,VA
Virginia Commonwealth University,vcu.edu,VA
Virgina Highlands Community College,vhcc.edu,VA
Virginia Institute of Marine Science,vims.edu,VA
University of Virginia,virginia.edu,VA
Virginia Western Community College,virginiawestern.edu,VA
Virginia International University,viu.edu,VA
Virginia State University,vsu.edu,VA
Virginia Polytechnic Institute and State University,vt.edu,VA
Virginia Union University,vuu.edu,VA
Virginia Wesleyan College,vwc.edu,VA
Washington and Lee University,wlu.edu,VA
The College of William and Mary,wm.edu,VA
Castleton State College of Vermont,castleton.edu,VT
Champlain College,champlain.edu,VT
Green Mountain College,greenmtn.edu,VT
Johnson State College,jsc.edu,VT
Middlebury College,middlebury.edu,VT
New England Culinary Institute,neci.edu,VT
Norwich University,norwich.edu,VT
School for International Training,sit.edu,VT
Saint Michael's College,smcvt.edu,VT
University of Vermont,uvm.edu,VT
University of Vermont,uvm.edu,VT
Vermont Law School,vermontlaw.edu,VT
Vermont Technical College,vtc.edu,VT
Bennington College,bennington.edu,VT
Bellevue College,bellevuecollege.edu,WA
Big Bend Community College,bigbend.edu,WA
Cascadia Community College,cascadia.edu,WA
Centralia College,centralia.edu,WA
Charter College,chartercollege.edu,WA
Clark College,clark.edu,WA
Central Washington University,cwu.edu,WA
DigiPen Institute of Technology,digipen.edu,WA
Edmonds Community College,edcc.edu,WA
Everett Community College,everettcc.edu,WA
The Evergreen State College,evergreen.edu,WA
Eastern Washington University,ewu.edu,WA
Faith Evangelical College and Seminary,faithseminary.edu,WA
Gonzaga University,gonzaga.edu,WA
Green River Community College,greenriver.edu,WA
Highline College,highline.edu,WA
Mukogawa Fort Wright Institute,mfwi.edu,WA
North Seattle College,northseattle.edu,WA
Olympic College,olympic.edu,WA
Peninsula College,pencol.edu,WA
Perry Technical Institute,perrytech.edu,WA
Pacific Lutheran University,plu.edu,WA
Renton Technical College,rtc.edu,WA
Seattle Central College,seattlecentral.edu,WA
Seattle University,seattleu.edu,WA
Shoreline Community College,shoreline.edu,WA
Seattle Institute of Oriental Medicine,siom.edu,WA
Skagit Valley College,skagit.edu,WA
South Seattle College,southseattle.edu,WA
Spokane Falls Community College,spokanefalls.edu,WA
Seattle Pacific University,spu.edu,WA
Saint Martin's University,stmartin.edu,WA
University of Puget Sound,pugetsound.edu,WA
University of Washington,uw.edu,WA
University of Washington Bothell,uwb.edu,WA
Walla Walla University,wallawalla.edu,WA
Whitman College,whitman.edu,WA
Whitworth University,whitworth.edu,WA
Washington State University,wsu.edu,WA
Wenatchee Valley College,wvc.edu,WA
Walla Walla Community College,wwcc.edu,WA
Western Washington University,wwu.edu,WA
Yakima Valley Community College,yvcc.edu,WA
University of Washington,washington.edu,WA
Alverno College,alverno.edu,WI
Carroll University,carrollu.edu,WI
Carthage College,carthage.edu,WI
Chippewa Valley Technical College,cvtc.edu,WI
Edgewood College,edgewood.edu,WI
Gateway Technical College,gtc.edu,WI
The Institute of Beauty and Wellness,ibw.edu,WI
Lawrence University,lawrence.edu,WI
Madison Area Technical College,madisoncollege.edu,WI
Marquette University,marquette.edu,WI
Milwaukee Area Technical College,matc.edu,WI
Medical College of Wisconsin,mcw.edu,WI
Milwaukee Institute of Art and Design,miad.edu,WI
Moraine Park Technical College,morainepark.edu,WI
Milwaukee School of Engineering,msoe.edu,WI
Northland College,northland.edu,WI
Northcentral Technical College,ntc.edu,WI
Northeast Wisconsin Technical College,nwtc.edu,WI
Silver Lake College of the Holy Family,sl.edu,WI
Saint Norbert College,snc.edu,WI
Cardinal Stritch University,stritch.edu,WI
University of Wisconsin Colleges,uwc.edu,WI
University of Wisconsin Eau Claire,uwec.edu,WI
University of Wisconsin Extension,uwex.edu,WI
University of Wisconsin Green Bay,uwgb.edu,WI
University of Wisconsin La Crosse,uwlax.edu,WI
University of Wisconsin Milwaukee,uwm.edu,WI
University of Wisconsin Oshkosh,uwosh.edu,WI
University of Wisconsin Platteville,uwplatt.edu,WI
University of Wisconsin River Falls,uwrf.edu,WI
University of Wisconsin Stevens Point,uwsp.edu,WI
University of Wisconsin Superior,uwsuper.edu,WI
University of Wisconsin Whitewater,uww.edu,WI
Viterbo University,viterbo.edu,WI
Waukesha County Technical College,wctc.edu,WI
"University of Wisconsin, Madison",wisc.edu,WI
Wisconsin Indianhead Technical College,witc.edu,WI
Wisconsin Lutheran College,wlc.edu,WI
Wisconsin Technical College System,wtcsystem.edu,WI
Western Technical College,westerntc.edu,WI
American Public University System,apus.edu,WV
Concord University,concord.edu,WV
Eastern West Virgina Community and Technical College,easternwv.edu,WV
Fairmont State University,fairmontstate.edu,WV
Marshall University,marshall.edu,WV
Ohio Valley University,ovu.edu,WV
Pierpont Community and Technical College,pierpont.edu,WV
Shepherd University,shepherd.edu,WV
University of Charleston,ucwv.edu,WV
West Liberty University,westliberty.edu,WV
Wheeling Jesuit University,wju.edu,WV
West Virginia Northern Community College,wvncc.edu,WV
West Virginia State University,wvstateu.edu,WV
West Virginia University,wvu.edu,WV
West Virginia Wesleyan College,wvwc.edu,WV
Casper College,caspercollege.edu,WY
Central Wyoming College,cwc.edu,WY
National Outdoor Leadership School,nols.edu,WY
Northwest College,northwestcollege.edu,WY
Northern Wyoming Community College District,sheridan.edu,WY
University of Wyoming,uwyo.edu,WY
